"place_id","name","description","is_spending_on_ads","reviews","rating","competitors","website","phone","can_claim","owner_name","owner_profile_link","featured_image","main_category","categories","workday_timing","is_temporarily_closed","closed_on","address","review_keywords","link","query","latitude","longitude"
"ChIJ-QrWo5msNTERSOjGtYv5zNA","Tung Food Takeaway","","","7","4.1","Name: Dang Phuc Food Link: No Link Reviews: 8 reviews Name: Korean Chicken - Ga ran truyen thong Han quoc Link: No Link Reviews: 7 reviews Name: Tu Te Quan - Ga Ran & Com Ga Link: No Link Reviews: 4 reviews Name: TrangFood Chuyen Do An Nhanh Ga U Muoi Link: No Link Reviews: 2 reviews","","","1","Tung Food Takeaway (Owner)","https://www.google.com/maps/contrib/109787981184580985610","https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUay_FINw8QSUSaD2ePmtM6j2C7Y05mVvqAy4V_cxBgSIzB69FiRJpVQe8I_LxZ7eISJv9keclHLok1tc80ZgsOVJ1ZLdJEzJh4pBncs83R3XD2hqouUJ7hEjfWuyNJCvivvb_QQ=w1920-h1080-k-no","Fried chicken takeaway","Fried chicken takeaway","","","Open All Days","42 P. Nhan Hoa, Nhan Chinh, Thanh Xuan, Ha Noi, Vietnam","","https://www.google.com/maps/place/Tung+Food+Takeaway/data=!4m7!3m6!1s0x3135ac99a3d60af9:0xd0ccf98bb5c6e848!8m2!3d21.0022664!4d105.8097535!16s%2Fg%2F11rfd_b6cg!19sChIJ-QrWo5msNTERSOjGtYv5zNA?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0022664","105.8097535"
"ChIJ0SnXdr1fNDERyioJf_flrbw","Dang Khoi Quan","","","7","4.4","Name: Phu De Quan Link: No Link Reviews: 67 reviews Name: Song Hang Restaurant Link: No Link Reviews: 63 reviews Name: Nha Hang Dang Khoi Link: No Link Reviews: 23 reviews Name: PHO NGON SON TAY Link: No Link Reviews: 4 reviews Name: Pho Kien Link: No Link Reviews: 1 reviews","","","1","Dang Khoi Quan (Owner)","https://www.google.com/maps/contrib/110801204742881548864","https://lh3.googleusercontent.com/gps-cs-s/AHVAweocTitGOjlptsv1PCoPe5ihaqr0XUQIWP-vfWhH69Pq0VcrhG909QftOw1-P8yy3PYw23ydb_azDZhWrLuoeyIvOMCbxxcNLGvURiTuhKLSV_G_EIMCYlMrzkXLpPmt-T9e1l3r=w1920-h1080-k-no","Restaurant","Restaurant","7 AM-10:30 PM","","Open All Days","111 Pho Huu Nghi, To dan pho 6, Tung Thien, Ha Noi, Vietnam","","https://www.google.com/maps/place/%C4%90%C4%83ng+Kh%C3%B4i+Qu%C3%A1n/data=!4m7!3m6!1s0x31345fbd76d729d1:0xbcade5f77f092aca!8m2!3d21.1145166!4d105.4394459!16s%2Fg%2F11b7j3fgs_!19sChIJ0SnXdr1fNDERyioJf_flrbw?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.1145166","105.4394459"
"ChIJVccjLGpfNDERQxWUVXhBChQ","Bia Hao Loan","","","6","4.8","Name: Bia HAI LUA Link: No Link Reviews: 15 reviews Name: ViTaMart Link: No Link Reviews: 1 reviews Name: Bia hoi Cuong Linh Link: No Link Reviews: 1 reviews Name: Quan bia co Hanh Link: No Link Reviews: No Reviews reviews","","+84 984 536 420","1","Bia Hao Loan (Owner)","https://www.google.com/maps/contrib/103037284882268843144","https://lh3.googleusercontent.com/gps-cs-s/AHVAwepziRUYH0Pe_64RsOEy5Jy0RvjUplw8irOp9Tyb_WWxck4_7sDORzi5gQWkS9I7zat0PURso-018YbZw3vjjk_8eQPKSfTQeuteq9MaKpxwC7GdCExFDSNWj5R7F-o9IZOdk9pKKA=w1920-h1080-k-no","Brewpub","Brewpub","8 AM-10 PM","","Open All Days","so 135 duong pho, Ha Noi, Vietnam","","https://www.google.com/maps/place/Bia+Ha%CC%89o+Loan/data=!4m7!3m6!1s0x31345f6a2c23c755:0x140a417855941543!8m2!3d21.1096899!4d105.4478457!16s%2Fg%2F11g06wxgw0!19sChIJVccjLGpfNDERQxWUVXhBChQ?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.1096899","105.4478457"
"ChIJr7tT-qCrNTERBIixJ5lC4bg","Bun cha nem","","","6","5","Name: Bun Cha nem ran Link: No Link Reviews: 33 reviews Name: Bun cha Nhu Xuan Link: No Link Reviews: 33 reviews Name: Bun cha Anh Link: No Link Reviews: 15 reviews Name: BUN CHA NEM Link: No Link Reviews: No Reviews reviews","","","1","Bun cha nem (Owner)","https://www.google.com/maps/contrib/112685794514883707053","https://lh3.googleusercontent.com/gps-cs-s/AHVAwer09P1SoOA6uwI0pzzNkfVXuFWYER5ZXXsmZl-d1JF0x9JCo23ZwNQIjDlO1uElvD0kO0eM0mBBQsIEPDJGvKJW8lMzNM_p7q61B-wIG-PoEKqJPEgbknmH17ff25n5M32Eb-C3Iii-Qiei=w1920-h1080-k-no","Asian restaurant","Asian restaurant","","","Open All Days","212 D. Hoang Hoa Tham, Thuy Khue, Tay Ho, Ha Noi, Vietnam","price","https://www.google.com/maps/place/Bun+cha+nem/data=!4m7!3m6!1s0x3135aba0fa53bbaf:0xb8e1429927b18804!8m2!3d21.0422085!4d105.8189201!16s%2Fg%2F11t_lp0cr7!19sChIJr7tT-qCrNTERBIixJ5lC4bg?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0422085","105.8189201"
"ChIJW6_0PlVTNDERKbRCoDBxYcg","Bep Tu Quy","","","6","4.3","Name: Bep Viet Quan Link: No Link Reviews: 23 reviews Name: Nha Hang Bep Rom Link: No Link Reviews: 11 reviews Name: Bep Tu Quy - Co So 3 Link: No Link Reviews: No Reviews reviews Name: Bep An Ngon Ha Dong Link: No Link Reviews: No Reviews reviews","","+84 844 109 555","1","Bep Tu Quy (Owner)","https://www.google.com/maps/contrib/112548749129925352074","https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9zTRbl88jMqrX-8biDtKWerWURfEXF7TTwSbGwV2NnD9IGQ6_7fEi3mPfq1_IpxK8pyhEXLqSK_-JN9CbzjBf39UdFqQJmWMHSJ5nfc31ra83ekMd7w_GNWVVncfn5j9mb1R8=w1920-h1080-k-no","Restaurant","Restaurant","10 AM-11 PM","","Open All Days","No 9, LK296, P. Nguyen Thanh Binh, La Khe, Duong Noi, Ha Noi 100000, Vietnam","","https://www.google.com/maps/place/B%E1%BA%BFp+T%E1%BB%A9+Qu%C3%BD/data=!4m7!3m6!1s0x313453553ef4af5b:0xc8617130a042b429!8m2!3d20.9702778!4d105.7542393!16s%2Fg%2F11t0srp9hz!19sChIJW6_0PlVTNDERKbRCoDBxYcg?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","20.9702778","105.7542393"
"ChIJmfshSgBTNDERCYJD2iLKkac","Com ngon Ha Noi","","","6","4.8","","","","1","Com ngon Ha Noi (Owner)","https://www.google.com/maps/contrib/106363248644972437701","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpCodvcXSwYXrnrIW7FPDhVL_u5k0O5LouenRDZSGtfPtrk9GFY34lzG0uHBx4cbCBQxQ3rmz9Kms1xOdhgHU5D6olpF2-UUW2k0rQU3kGNhRmgighuAbUgvO84PgKikITh8-1ww=w1920-h1080-k-no","Rice restaurant","Rice restaurant","","","Open All Days","C22, KDQ, Duong Van Phuc, Van Phuc, Ha Dong, Ha Noi, Vietnam","","https://www.google.com/maps/place/C%C6%A1m+ngon+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x313453004a21fb99:0xa791ca22da438209!8m2!3d20.9809822!4d105.7720915!16s%2Fg%2F11xng5_pc2!19sChIJmfshSgBTNDERCYJD2iLKkac?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","20.9809822","105.7720915"
"ChIJISaI4sqtNTERLn6pBdpJrBg","Com nieu 68 - Nau tu tam, ban co tam","","","6","5","Name: Com Nieu To Uyen Link: No Link Reviews: 1447 reviews Name: Quan Com Nieu Dat Link: No Link Reviews: 1 reviews Name: Com me nau Link: No Link Reviews: No Reviews reviews Name: Quan com me nau Link: No Link Reviews: No Reviews reviews","","+84 919 350 736","1","Com nieu 68 - Nau tu tam, ban co tam (Owner)","https://www.google.com/maps/contrib/104638082487493636237","https://lh3.googleusercontent.com/gps-cs-s/AHVAwep32r2PENS6HcquWhSNZw01wIgm_mHt1vsD_JGqY6N6ZbEJRA0XNF_JEcNTqtFfIDV4VcjJ_7nBOdyHgzLC5iFT_erP1OF1y3_d1nqcyP2kSAjcrP2HL2mNrxU60IX__hSet5o=w1920-h1080-k-no","Bistro","Bistro","8 AM-4 PM","","Open All Days","109 A2, Thinh Quang, Dong Da, Ha Noi, Vietnam","","https://www.google.com/maps/place/C%C6%A1m+ni%C3%AAu+68+-+N%E1%BA%A5u+t%E1%BB%AB+t%C3%A2m,+b%C3%A1n+c%C3%B3+t%E1%BA%A7m/data=!4m7!3m6!1s0x3135adcae2882621:0x18ac49da05a97e2e!8m2!3d21.004819!4d105.8207968!16s%2Fg%2F11k3wlcx0p!19sChIJISaI4sqtNTERLn6pBdpJrBg?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.004819","105.8207968"
"ChIJV6bmeOyrNTER1vLLFHXNYYA","Exchange Cafe","","","6","4","Name: Cafe X Link: No Link Reviews: 12 reviews Name: Le Corner cafe Link: No Link Reviews: 7 reviews Name: Quan Cafe Link: No Link Reviews: 1 reviews Name: quan an Link: No Link Reviews: No Reviews reviews","","+84 24 3936 4073","1","Exchange Cafe (Owner)","https://www.google.com/maps/contrib/112672038335967433492","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZH16UNadilKwA2fH0AyNVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.819714&pitch=0&thumbfov=100","Restaurant","Restaurant","8 AM-12 AM","","Open All Days","2 Ng. Trang Tien, Trang Tien, Cua Nam, Ha Noi, Vietnam","","https://www.google.com/maps/place/Exchange+Cafe/data=!4m7!3m6!1s0x3135abec78e6a657:0x8061cd7514cbf2d6!8m2!3d21.0242093!4d105.8559613!16s%2Fg%2F1tjyr220!19sChIJV6bmeOyrNTER1vLLFHXNYYA?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0242093","105.8559613"
"ChIJYbcS6jtfNDERA2SAA7_9L0k","Hau nuong TUAN HUYEN","","","6","4.5","Name: HUD Son Tay Link: No Link Reviews: 41 reviews Name: Quan An Link: No Link Reviews: 2 reviews Name: Quan an Kim Oanh Link: No Link Reviews: 2 reviews Name: Quan Com Huyen Anh Link: No Link Reviews: 1 reviews","","+84 344 922 988","1","Hau nuong TUAN HUYEN (Owner)","https://www.google.com/maps/contrib/100296168637307609133","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqm3nxtt9Z719OlzyH3WGpL3IS5M1HAdiekKMjw-9OsVWFce9SaZGfuJK_Alqi6xHVWSjzFmrPOX-H3jmX9n9BKeEGW0RHuiLueDStzEsSfgORQgJN2ejDV-Fv5BUqzcW48Hy0ToQ=w1920-h1080-k-no","Family restaurant","Family restaurant","2 PM-12 AM","","Open All Days","241 D. Xuan Khanh, P. Xuan Khanh, Tung Thien, Ha Noi, Vietnam","","https://www.google.com/maps/place/H%C3%A0u+n%C6%B0%E1%BB%9Bng+TU%E1%BA%A4N+HUY%E1%BB%80N/data=!4m7!3m6!1s0x31345f3bea12b761:0x492ffdbf03806403!8m2!3d21.1093526!4d105.4503869!16s%2Fg%2F11sbl1lxw6!19sChIJYbcS6jtfNDERA2SAA7_9L0k?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.1093526","105.4503869"
"ChIJh2U2QoWtNTERcKP0YI0CQR4","Ka Fe Muoi Chau Ben","Ca phe Muoi - Bac Xiu - Nau - Den","","6","4.3","Name: Bun Cha Ty Beo Link: No Link Reviews: 155 reviews Name: Bun Cha Sinh Tu Link: No Link Reviews: 75 reviews Name: Bun cha - Nem cua be Cau Thang E3 Link: No Link Reviews: 54 reviews Name: Bun cha Huong Linh Link: No Link Reviews: 4 reviews Name: Bun Cha Thanh Beo Link: No Link Reviews: 2 reviews","","+84 925 252 502","","Ka Fe Muoi Chau Ben (Owner)","https://www.google.com/maps/contrib/110155068744457756712","https://lh3.googleusercontent.com/gps-cs-s/AHVAwersO20USqEmCgrqrleRkW2Bm5emfeauqyYZ-bplEoTEHT3ARIosbXZOuaxnvXP5Z-ezA-sQ3rtAc4JhU5pIkGrVoQVFaqiNNqIgQU6BKIieOw88dFHOyqYvR2jTSRL3EgqIiHde=w1920-h1080-k-no","Restaurant","Restaurant","6 AM-3 PM","","Open All Days","43 P. Thai Thinh, Nga Tu So, Dong Da, Ha Noi 100000, Vietnam","","https://www.google.com/maps/place/K%C3%A0+F%C3%AA+Mu%E1%BB%91i+Ch%C3%A1u+Ben/data=!4m7!3m6!1s0x3135ad8542366587:0x1e41028d60f4a370!8m2!3d21.0073954!4d105.8209167!16s%2Fg%2F11v0bb_llk!19sChIJh2U2QoWtNTERcKP0YI0CQR4?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0073954","105.8209167"
"ChIJUexhgKStNTERFrQdfjRTl04","Nha Hang Thanh Nam (ngo 282 Kim Giang)","Nha hang chuyen bia, lau, de, trau, ga ban, ca song....(nhan dat tiec theo yeu cau- phong vip karaoke mien phi)","","6","5","Name: Nha Hang Thanh Nam Link: No Link Reviews: 6 reviews Name: Giang Nam Quan Link: No Link Reviews: 3 reviews Name: Nha Hang Hoang Nam Link: No Link Reviews: 1 reviews","","+84 969 369 382","","Nha Hang Thanh Nam (ngo 282 Kim Giang) (Owner)","https://www.google.com/maps/contrib/103653278496007000905","https://lh3.googleusercontent.com/gps-cs-s/AHVAwerAgwbG6EAmFnuFXLvqNYFy9UjYD89Z_8z4m9old0NUpqhZkeAz1oXqmSLjBALsOnxydrxB0cd6IRjUFKduqm42Ro7Fsx4O040ZMPu01UjwV1u0VASpepAIaMb3jjtDCH3UYJ08BQ=w1920-h1080-k-no","Restaurant","Restaurant","Open 24 hours","","Open All Days","84 KDT moi, Dai Kim, Dinh Cong, Ha Noi, Vietnam","","https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Th%C3%A0nh+Nam+(ng%C3%B5+282+Kim+Giang)/data=!4m7!3m6!1s0x3135ada48061ec51:0x4e9753347e1db416!8m2!3d20.9752689!4d105.8195542!16s%2Fg%2F11wfmyp2dw!19sChIJUexhgKStNTERFrQdfjRTl04?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","20.9752689","105.8195542"
"ChIJB0eC9qFRNDERh-lFb7Gbvnw","Nha hang Bao Thang","","","6","5","Name: Nha Hang Long Hoa Link: No Link Reviews: 40 reviews Name: Sai Gon quan Link: No Link Reviews: 2 reviews Name: Chao Bao Long Link: No Link Reviews: 1 reviews Name: Bao Tram Quan Link: No Link Reviews: 1 reviews","","+84 902 163 040","1","Nha hang Bao Thang (Owner)","https://www.google.com/maps/contrib/113233264781378395452","https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7xXLHqGy_ss6pjqpMtPPVkT4ezuSj-YfWN_hdYP6W3JISx_QQhkWG-RPj8tBP8CtIdz0Ok3irlFlP5MG008fX9GuMh_p4NSkIJBoOJ3tA3IPog18NWTRKtpqfGGAQ4iZGYbxuUnliRh4=w1920-h1080-k-no","Restaurant","Restaurant","Open 24 hours","","Open All Days","2JJ6+25H nga tu bai go, Thach Xa, Tay Phuong, Ha Noi, Vietnam","","https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+B%E1%BA%A3o+Th%E1%BA%AFng/data=!4m7!3m6!1s0x313451a1f6824707:0x7cbe9bb16f45e987!8m2!3d21.0300567!4d105.6104948!16s%2Fg%2F11n6vjpswk!19sChIJB0eC9qFRNDERh-lFb7Gbvnw?authuser=0&hl=en&rclk=1","restaurant in son tay, ha noi, vietnam","21.0300567","105.6104948"
"ChIJBfWZnyytNTERXiR6Q-PpZkA","Nha hang Son La","","","6","2.8","Name: Luong Son Restaurant Link: No Link Reviews: 1445 reviews Name: Song La Quan Link: No Link Reviews: 6 reviews Name: Nha hang Sona Link: No Link Reviews: 1 reviews Name: Nha hang Son Lien Link: No Link Reviews: 1 reviews Name: Son Lau Quan Link: No Link Reviews: No Reviews reviews","","","1","Nha hang Son La (Owner)","https://www.google.com/maps/contrib/101515463066045659220","https://lh3.googleusercontent.com/gps-cs-s/AHVAwept542ioubWZ5XPj-RNS58sUJVcKwqnhN3ZhtWYpwxg-o4mu0y9b-VwdaHHo6Z5SXxQtkznx_D8Sx1C58cBeCuWshr5aAcdhz91R71149BHEBX0zSinhJpT72h5rD_Nq03TqPjKWA=w1920-h1080-k-no","Restaurant","Restaurant","","","Open All Days","XRV4+JFW, Thanh Xuan Trung, Thanh Xuan, Ha Noi, Vietnam","","https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+S%C6%A1n+La/data=!4m7!3m6!1s0x3135ad2c9f99f505:0x4066e9e3437a245e!8m2!3d20.9941095!4d105.8062026!16s%2Fg%2F11n1tq6h46!19sChIJBfWZnyytNTERXiR6Q-PpZkA?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","20.9941095","105.8062026"
"ChIJu64y8mqrNTERpCnefQTcv1g","Na Na","","","6","5","Name: Nha cua Nguyen cafe & more Link: No Link Reviews: 168 reviews Name: Quan Lan Hieu Link: No Link Reviews: 32 reviews Name: Cafe Anh Link: No Link Reviews: 2 reviews Name: Ca Phe 12 Link: No Link Reviews: 1 reviews Name: Quan ca Nu beo Link: No Link Reviews: 1 reviews","","","1","Na Na (Owner)","https://www.google.com/maps/contrib/111361405335619240042","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YvuXwLkobBx-2zVtVr8nbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.8012&pitch=0&thumbfov=100","Restaurant","Restaurant","","","Open All Days","11/155 Ng. 189 D. Hoang Hoa Tham, Ngoc Ho, Ngoc Ha, Ha Noi, Vietnam","","https://www.google.com/maps/place/N%C3%A1+N%E1%BA%A3/data=!4m7!3m6!1s0x3135ab6af232aebb:0x58bfdc047dde29a4!8m2!3d21.0411764!4d105.820307!16s%2Fg%2F11txv7_qd_!19sChIJu64y8mqrNTERpCnefQTcv1g?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0411764","105.820307"
"ChIJ3SZ9-HmtNTERvKlmOzvCA1U","Quan Pho Co","Huong vi truyen thong, voi cac mon: mi van than, bun gia cay, bun cha, bun suon moc, bun thit nuong ...","","6","4.8","","","+84 365 593 584","","Quan Pho Co (Owner)","https://www.google.com/maps/contrib/108227036920560381010","https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9pqX37PwaAAWjKCZNk7NTVgu0mI3F574rBqhffUXItTr_-bE8EuHgXK4tey8-PqaYiXyc7HqrJ_ZplgXYpND2JB2cwUY31Ycw1MqAulC2evqyJHqUutKkmzq8qoLxc2ZyDmC1YedSzi6Q=w1920-h1080-k-no","Bistro","Bistro","6 AM-1:30 PM","","Open All Days","N1A D. Hoang Minh Giam, Trung Hoa Nhan Chinh, Yen Hoa, Ha Noi 700000, Vietnam","","https://www.google.com/maps/place/Qu%C3%A1n+Ph%E1%BB%91+C%E1%BB%95/data=!4m7!3m6!1s0x3135ad79f87d26dd:0x5503c23b3b66a9bc!8m2!3d21.0042105!4d105.7992642!16s%2Fg%2F11m6xhg605!19sChIJ3SZ9-HmtNTERvKlmOzvCA1U?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","21.0042105","105.7992642"
"ChIJHx5zNrlfNDERMV-Vhoip0-Y","Quan An Vat Ngon","","","6","4","Name: PHO NGON SON TAY Link: No Link Reviews: 4 reviews Name: An vat ngon Link: No Link Reviews: 2 reviews Name: Quan An Link: No Link Reviews: 2 reviews Name: Quan an Kim Oanh Link: No Link Reviews: 2 reviews Name: bun ngon vcd Link: No Link Reviews: No Reviews reviews","","+84 869 542 297","1","Quan An Vat Ngon (Owner)","https://www.google.com/maps/contrib/102820626523095133738","https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuPKCHiGMZFFcct7uJ4CCNyMt24-E2IRf87lqCXUQJSOyKJhDB-Y11HVhYR5mb7fjAKMoeBv2Z09oOj0HikEcDxw-3oIzTD9MBUEUCmxp4PxP5fIpQSBg0nEDmA5FzyJ3CLc1u=w1920-h1080-k-no","Restaurant","Restaurant","7 AM-10 PM","","Open All Days","315, Ha Noi, Vietnam","","https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+V%E1%BA%B7t+Ngon/data=!4m7!3m6!1s0x31345fb936731e1f:0xe6d3a98886955f31!8m2!3d21.1096972!4d105.4476355!16s%2Fg%2F11hdvbx79b!19sChIJHx5zNrlfNDERMV-Vhoip0-Y?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.1096972","105.4476355"
"ChIJ6_zlVAABNTERk7V6FyBtiyg","Sanh Quan","","","6","5","","","+84 971 293 399","1","Sanh Quan (Owner)","https://www.google.com/maps/contrib/112593128712128801851","https://lh3.googleusercontent.com/gps-cs-s/AHVAweopbmrE7RdVCDpXr298JjVjhNGRmvI3F4ZgSN3p-br5eTRRHe2FB8vOTf6r3T3NnbQRM4dNpEe_nX-f6dIvxxXXF0w9XdJNlhMaPojtZo9LLFl-tMutzNWsRBb7AvJu858VSv9DQiCQ-aw=w1920-h1080-k-no","Restaurant","Restaurant","11 AM-11 PM","","Open All Days","4VG2+6HF, Ngo 145 Dao Duy Tung, Uy No, Dong Anh, Ha Noi, Vietnam","","https://www.google.com/maps/place/S%C3%A0nh+Qu%C3%A1n/data=!4m7!3m6!1s0x3135010054e5fceb:0x288b6d20177ab593!8m2!3d21.1255668!4d105.8514092!16s%2Fg%2F11myff5dxv!19sChIJ6_zlVAABNTERk7V6FyBtiyg?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.1255668","105.8514092"
"ChIJRyqDc9mtNTER4heo2JcFan8","Vuon Bia Hang Be","Vuon Bia Hang Be , Nhan Dat Lich Su kien Hoi Nghi cac mon ,Nhan Ship va Giao Tan Tay nguoi tieu dung. - cac mon ve ga , ca , cua , ba ba ..","","6","4.3","","","+84 934 696 161","","Vuon Bia Hang Be (Owner)","https://www.google.com/maps/contrib/112157627165798110026","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFK2BGCKzIEnlKEeoiuA-r4KI_MgtUrZrFSd7WQ7Rq_M4lEzmvy0VTUvbjMSWyX8lzBS4iNHJVAvZ4yv0BoEoKIM40l8Tv1LdHpbAHM4GzBzrQBC8Z6Lj-nmaS2pismmpnFeD0GEGks0U0=w1920-h1080-k-no","Beer garden","Beer garden","","","Open All Days","Cong vien hang be, Kien Hung, Ha Dong, Ha Noi 12121, Vietnam","","https://www.google.com/maps/place/V%C6%B0%E1%BB%9Dn+Bia+H%C3%A0ng+B%C3%A8/data=!4m7!3m6!1s0x3135add973832a47:0x7f6a0597d8a817e2!8m2!3d20.9492807!4d105.7893244!16s%2Fg%2F11x6sl5w9c!19sChIJRyqDc9mtNTER4heo2JcFan8?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","20.9492807","105.7893244"
"ChIJDXFgEgD1NDERjTs9-nLs3E8","Vuon Hoa Cong Lang","","","6","4.7","Name: ca phe Lang Link: No Link Reviews: 162 reviews Name: Nha Hang Vuon Hoa Duong Lam Link: No Link Reviews: 79 reviews Name: Quan nuoc Co Van(cong lang co Mong Phu) Link: No Link Reviews: 6 reviews Name: Ca phe & Am nhac Link: No Link Reviews: 3 reviews Name: Cafe Nguyen Hoai Link: No Link Reviews: 3 reviews","","","1","Vuon Hoa Cong Lang (Owner)","https://www.google.com/maps/contrib/102151173011952914505","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXaGyt800JDoE-tg0140djpruUEx8uVsO9VzVvyOB9Lyp7R66-YVh-cUG7RK-s831plkiEQmhaGUmW-01jHxIk35gjx_-7QbTDEBxBedls3fqS4IElXjy3gMj46lW8LVGZBTIGfZIbyW_q=w1920-h1080-k-no","Coffee shop","Coffee shop","8 AM-7 PM","","Open All Days","5F5C+3W6, Duong Lam, Son Tay, Ha Noi, Vietnam","","https://www.google.com/maps/place/V%C6%B0%E1%BB%9Dn+Hoa+C%E1%BB%95ng+L%C3%A0ng/data=!4m7!3m6!1s0x3134f5001260710d:0x4fdcec72fa3d3b8d!8m2!3d21.1576736!4d105.472253!16s%2Fg%2F11vwwpg26m!19sChIJDXFgEgD1NDERjTs9-nLs3E8?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.1576736","105.472253"
"ChIJuYx9PUytNTERTIxIj3Bn70M","Xuka Quan-am thuc duong pho Thai Lan","","","6","2.3","Name: La...Quan Link: No Link Reviews: 486 reviews Name: Pho Ha Noi Xua Link: No Link Reviews: 8 reviews Name: Mak Mak Thai Kitchen Link: No Link Reviews: 2 reviews Name: Hop tac xa thai viet Link: No Link Reviews: No Reviews reviews Name: XuaHan quan Link: No Link Reviews: No Reviews reviews","","+84 902 215 555","1","Xuka Quan-am thuc duong pho Thai Lan (Owner)","https://www.google.com/maps/contrib/104730658193297988486","https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3Rxax4lBPWib87U7j0AWgXLUMnGb46XpoM9ctqaMkMRGMj9cpKsWQdPvUWy9L6CrOfHHURX9tXpfGdrlbUNTVHaHJ2fQfpWRr3UclXV7GvXaG8s5w1gj9fdRC8vy3P5k6Xllu=w1920-h1080-k-no","Thai restaurant","Thai restaurant","5 PM-12 AM","","Open All Days","89 P. Hoang Dao Thuy, Nhan Chinh, Thanh Xuan, Ha Noi, Vietnam","","https://www.google.com/maps/place/Xuka+Qu%C3%A1n-%E1%BA%A9m+th%E1%BB%B1c+%C4%91%C6%B0%E1%BB%9Dng+ph%E1%BB%91+Th%C3%A1i+Lan/data=!4m7!3m6!1s0x3135ad4c3d7d8cb9:0x43ef67708f488c4c!8m2!3d21.0041487!4d105.8067905!16s%2Fg%2F11kqs8r587!19sChIJuYx9PUytNTERTIxIj3Bn70M?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0041487","105.8067905"
"ChIJbYwRpmCrNTERXlhhQWShqi4","Yum Yhai","","","6","4.3","Name: Thai + Viet Food & Drink Link: No Link Reviews: 11 reviews Name: Lau Thai Lan Tom Yum Link: No Link Reviews: 4 reviews Name: Thai Yum - Fusion Thai Food Link: No Link Reviews: 1 reviews Name: Gooyum thai Link: No Link Reviews: 1 reviews","","+84 909 082 385","1","Yum Yhai (Owner)","https://www.google.com/maps/contrib/109029899961404833695","https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUOmWZ_xYdrk6PRVTmKCRx1OwbAXuLW-BlceLK6CfSixz76ntwLIJ4ZBDOQ62pNz-WB4jwdNddx1Dv3nmGlUb4QcEtSHYlyf0E-PIDRM4gVwt_M1JCw6pr8nkP5laxNSrmg2b1Mw=w1920-h1080-k-no","Thai restaurant","Thai restaurant","10:30 AM-10 PM","","Open All Days","94 D. Nguyen Chi Thanh, Lang Thuong, Lang, Ha Noi, Vietnam","","https://www.google.com/maps/place/Yum+Yhai/data=!4m7!3m6!1s0x3135ab60a6118c6d:0x2eaaa1644161585e!8m2!3d21.0166957!4d105.8058614!16s%2Fg%2F11cn03m26p!19sChIJbYwRpmCrNTERXlhhQWShqi4?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0166957","105.8058614"
